date,lobith
2009-05-18,2306.0
2009-05-19,2313.0
2009-05-20,2216.0
2009-05-21,2098.0
2009-05-22,2015.0
2009-05-23,1937.0
2009-05-24,1861.0
2009-05-25,1842.0
2009-05-26,1832.0
2009-05-27,1798.0
2009-05-28,1742.0
2009-05-29,1720.0
2009-05-30,1806.0
2009-05-31,1906.0
2009-06-01,1936.0
2009-06-02,1867.0
2009-06-03,1782.0
2009-06-04,1714.0
2009-06-05,1647.0
2009-06-06,1593.0
2009-06-07,1581.0
2009-06-08,1630.0
2009-06-09,1636.0
2009-06-10,1650.0
2009-06-11,1689.0
2009-06-12,1744.0
2009-06-13,1749.0
2009-06-14,1716.0
2009-06-15,1647.0
2009-06-16,1601.0
2009-06-17,1684.0
2009-06-18,1841.0
2009-06-19,1846.0
2009-06-20,1854.0
2009-06-21,1845.0
2009-06-22,1791.0
2009-06-23,1773.0
2009-06-24,1854.0
2009-06-25,1908.0
2009-06-26,1901.0
2009-06-27,1935.0
2009-06-28,1996.0
2009-06-29,1998.0
2009-06-30,2016.0
2009-07-01,2027.0
2009-07-02,1938.0
2009-07-03,1861.0
2009-07-04,1882.0
2009-07-05,1802.0
2009-07-06,1789.0
2009-07-07,1846.0
2009-07-08,1854.0
2009-07-09,1921.0
2009-07-10,1958.0
2009-07-11,1926.0
2009-07-12,1889.0
2009-07-13,1866.0
2009-07-14,1803.0
2009-07-15,1721.0
2009-07-16,1744.0
2009-07-17,1830.0
2009-07-18,1989.0
2009-07-19,2148.0
2009-07-20,2155.0
2009-07-21,2277.0
2009-07-22,2539.0
2009-07-23,2687.0
2009-07-24,2577.0
2009-07-25,2456.0
2009-07-26,2349.0
2009-07-27,2224.0
2009-07-28,2126.0
2009-07-29,2032.0
2009-07-30,1960.0
2009-07-31,1908.0
2009-08-01,1895.0
2009-08-02,1875.0
2009-08-03,1809.0
2009-08-04,1738.0
2009-08-05,1694.0
2009-08-06,1690.0
2009-08-07,1688.0
2009-08-08,1677.0
2009-08-09,1655.0
2009-08-10,1615.0
2009-08-11,1587.0
2009-08-12,1667.0
2009-08-13,1810.0
2009-08-14,1831.0
2009-08-15,1786.0
2009-08-16,1737.0
2009-08-17,1670.0
2009-08-18,1584.0
2009-08-19,1521.0
2009-08-20,1487.0
2009-08-21,1458.0
2009-08-22,1437.0
2009-08-23,1404.0
2009-08-24,1378.0
2009-08-25,1340.0
2009-08-26,1324.0
2009-08-27,1288.0
2009-08-28,1254.0
2009-08-29,1237.0
2009-08-30,1234.0
2009-08-31,1219.0
2009-09-01,1194.0
2009-09-02,1168.0
2009-09-03,1155.0
2009-09-04,1162.0
2009-09-05,1174.0
2009-09-06,1187.0
2009-09-07,1258.0
2009-09-08,1305.0
2009-09-09,1286.0
2009-09-10,1252.0
2009-09-11,1212.0
2009-09-12,1170.0
2009-09-13,1137.0
2009-09-14,1108.0
2009-09-15,1092.0
2009-09-16,1095.0
2009-09-17,1090.0
2009-09-18,1073.0
2009-09-19,1052.0
2009-09-20,1027.0
2009-09-21,1010.0
2009-09-22,997.0
2009-09-23,997.0
2009-09-24,981.0
2009-09-25,975.0
2009-09-26,963.0
2009-09-27,947.0
2009-09-28,928.0
2009-09-29,913.0
2009-09-30,892.0
2009-10-01,900.0
2009-10-02,899.0
2009-10-03,877.0
2009-10-04,864.0
2009-10-05,845.0
2009-10-06,847.0
2009-10-07,897.0
2009-10-08,1008.0
2009-10-09,1061.0
2009-10-10,998.0
2009-10-11,1014.0
2009-10-12,1038.0
2009-10-13,1098.0
2009-10-14,1130.0
2009-10-15,1162.0
2009-10-16,1170.0
2009-10-17,1136.0
2009-10-18,1107.0
2009-10-19,1076.0
2009-10-20,1055.0
2009-10-21,1067.0
2009-10-22,1074.0
2009-10-23,1065.0
2009-10-24,1040.0
2009-10-25,1023.0
2009-10-26,1010.0
2009-10-27,1023.0
2009-10-28,1037.0
2009-10-29,1035.0
2009-10-30,1018.0
2009-10-31,997.0
2009-11-01,969.0
2009-11-02,982.0
2009-11-03,1023.0
2009-11-04,1063.0
2009-11-05,1144.0
2009-11-06,1221.0
2009-11-07,1349.0
2009-11-08,1440.0
2009-11-09,1461.0
2009-11-10,1433.0
2009-11-11,1453.0
2009-11-12,1547.0
2009-11-13,1618.0
2009-11-14,1589.0
2009-11-15,1502.0
2009-11-16,1416.0
2009-11-17,1355.0
2009-11-18,1328.0
2009-11-19,1410.0
2009-11-20,1536.0
2009-11-21,1599.0
2009-11-22,1560.0
2009-11-23,1540.0
2009-11-24,1635.0
2009-11-25,1717.0
2009-11-26,1762.0
2009-11-27,1881.0
2009-11-28,2053.0
2009-11-29,2147.0
2009-11-30,2194.0
2009-12-01,2139.0
2009-12-02,2107.0
2009-12-03,2062.0
2009-12-04,2011.0
2009-12-05,2001.0
2009-12-06,1982.0
2009-12-07,1956.0
2009-12-08,1975.0
2009-12-09,2048.0
2009-12-10,2138.0
2009-12-11,2481.0
2009-12-12,2999.0
2009-12-13,3242.0
2009-12-14,3129.0
2009-12-15,2973.0
2009-12-16,2772.0
2009-12-17,2536.0
2009-12-18,2295.0
2009-12-19,2110.0
2009-12-20,1953.0
2009-12-21,1811.0
2009-12-22,1693.0
2009-12-23,1647.0
2009-12-24,1656.0
2009-12-25,1889.0
2009-12-26,2254.0
2009-12-27,2793.0
2009-12-28,3329.0
2009-12-29,3379.0
2009-12-30,3151.0
2009-12-31,3055.0
2010-01-01,3346.0
2010-01-02,3847.0
2010-01-03,4325.0
2010-01-04,4474.0
2010-01-05,4272.0
2010-01-06,3841.0
2010-01-07,3314.0
2010-01-08,2874.0
2010-01-09,2587.0
2010-01-10,2368.0
2010-01-11,2216.0
2010-01-12,2100.0
2010-01-13,1989.0
2010-01-14,1903.0
2010-01-15,1814.0
2010-01-16,1759.0
2010-01-17,1723.0
2010-01-18,1721.0
2010-01-19,1805.0
2010-01-20,2160.0
2010-01-21,2506.0
2010-01-22,2534.0
2010-01-23,2386.0
2010-01-24,2238.0
2010-01-25,2105.0
2010-01-26,2003.0
2010-01-27,1902.0
2010-01-28,1834.0
2010-01-29,1804.0
2010-01-30,1791.0
2010-01-31,1749.0
2010-02-01,1714.0
2010-02-02,1695.0
2010-02-03,1701.0
2010-02-04,1743.0
2010-02-05,1848.0
2010-02-06,2413.0
2010-02-07,2855.0
2010-02-08,2956.0
2010-02-09,2965.0
2010-02-10,2891.0
2010-02-11,2712.0
2010-02-12,2475.0
2010-02-13,2250.0
2010-02-14,2062.0
2010-02-15,1949.0
2010-02-16,1850.0
2010-02-17,1760.0
2010-02-18,1689.0
2010-02-19,1644.0
2010-02-20,1629.0
2010-02-21,1662.0
2010-02-22,1745.0
2010-02-23,1817.0
2010-02-24,2031.0
2010-02-25,2453.0
2010-02-26,3310.0
2010-02-27,4115.0
2010-02-28,4560.0
2010-03-01,4853.0
2010-03-02,5197.0
2010-03-03,5278.0
2010-03-04,4914.0
2010-03-05,4396.0
2010-03-06,3905.0
2010-03-07,3437.0
2010-03-08,3034.0
2010-03-09,2712.0
2010-03-10,2473.0
2010-03-11,2286.0
2010-03-12,2154.0
2010-03-13,2042.0
2010-03-14,1939.0
2010-03-15,1880.0
2010-03-16,1873.0
2010-03-17,1906.0
2010-03-18,1938.0
2010-03-19,1974.0
2010-03-20,2010.0
2010-03-21,2019.0
2010-03-22,2076.0
2010-03-23,2243.0
2010-03-24,2394.0
2010-03-25,2430.0
2010-03-26,2444.0
2010-03-27,2396.0
2010-03-28,2337.0
2010-03-29,2331.0
2010-03-30,2483.0
2010-03-31,2581.0
2010-04-01,2674.0
2010-04-02,2709.0
2010-04-03,2613.0
2010-04-04,2501.0
2010-04-05,2389.0
2010-04-06,2315.0
2010-04-07,2284.0
2010-04-08,2220.0
2010-04-09,2112.0
2010-04-10,2013.0
2010-04-11,1928.0
2010-04-12,1856.0
2010-04-13,1790.0
2010-04-14,1737.0
2010-04-15,1698.0
2010-04-16,1683.0
2010-04-17,1659.0
2010-04-18,1617.0
2010-04-19,1557.0
2010-04-20,1518.0
2010-04-21,1468.0
2010-04-22,1417.0
2010-04-23,1375.0
2010-04-24,1348.0
2010-04-25,1322.0
2010-04-26,1296.0
2010-04-27,1284.0
2010-04-28,1283.0
2010-04-29,1272.0
2010-04-30,1264.0
2010-05-01,1265.0
2010-05-02,1263.0
2010-05-03,1279.0
2010-05-04,1302.0
2010-05-05,1337.0
2010-05-06,1412.0
2010-05-07,1535.0
2010-05-08,1742.0
2010-05-09,1813.0
2010-05-10,1889.0
2010-05-11,1879.0
2010-05-12,1829.0
2010-05-13,1785.0
2010-05-14,1820.0
2010-05-15,1902.0
2010-05-16,1941.0
2010-05-17,2044.0
2010-05-18,2095.0
2010-05-19,2035.0
2010-05-20,1956.0
2010-05-21,1899.0
2010-05-22,1883.0
2010-05-23,1881.0
2010-05-24,1815.0
2010-05-25,1717.0
2010-05-26,1609.0
2010-05-27,1566.0
2010-05-28,1588.0
2010-05-29,1698.0
2010-05-30,1750.0
2010-05-31,1795.0
2010-06-01,1828.0
2010-06-02,1898.0
2010-06-03,2041.0
2010-06-04,2215.0
2010-06-05,2280.0
2010-06-06,2223.0
2010-06-07,2179.0
2010-06-08,2210.0
2010-06-09,2212.0
2010-06-10,2155.0
2010-06-11,2156.0
2010-06-12,2267.0
2010-06-13,2350.0
2010-06-14,2352.0
2010-06-15,2250.0
2010-06-16,2118.0
2010-06-17,2034.0
2010-06-18,2001.0
2010-06-19,2003.0
2010-06-20,2000.0
2010-06-21,2093.0
2010-06-22,2313.0
2010-06-23,2488.0
2010-06-24,2546.0
2010-06-25,2497.0
2010-06-26,2376.0
2010-06-27,2241.0
2010-06-28,2116.0
2010-06-29,2001.0
2010-06-30,1880.0
2010-07-01,1768.0
2010-07-02,1694.0
2010-07-03,1624.0
2010-07-04,1612.0
2010-07-05,1612.0
2010-07-06,1581.0
2010-07-07,1597.0
2010-07-08,1615.0
2010-07-09,1581.0
2010-07-10,1531.0
2010-07-11,1489.0
2010-07-12,1463.0
2010-07-13,1449.0
2010-07-14,1414.0
2010-07-15,1411.0
2010-07-16,1411.0
2010-07-17,1423.0
2010-07-18,1431.0
2010-07-19,1412.0
2010-07-20,1398.0
2010-07-21,1388.0
2010-07-22,1384.0
2010-07-23,1385.0
2010-07-24,1353.0
2010-07-25,1341.0
2010-07-26,1416.0
2010-07-27,1606.0
2010-07-28,1785.0
2010-07-29,1806.0
2010-07-30,1811.0
2010-07-31,1840.0
2010-08-01,1852.0
2010-08-02,1897.0
2010-08-03,1987.0
2010-08-04,2030.0
2010-08-05,2060.0
2010-08-06,2075.0
2010-08-07,2067.0
2010-08-08,2085.0
2010-08-09,2193.0
2010-08-10,2267.0
2010-08-11,2310.0
2010-08-12,2292.0
2010-08-13,2212.0
2010-08-14,2115.0
2010-08-15,2085.0
2010-08-16,2193.0
2010-08-17,2324.0
2010-08-18,2518.0
2010-08-19,2653.0
2010-08-20,2744.0
2010-08-21,2748.0
2010-08-22,2624.0
2010-08-23,2508.0
2010-08-24,2378.0
2010-08-25,2198.0
2010-08-26,2129.0
2010-08-27,2145.0
2010-08-28,2222.0
2010-08-29,2322.0
2010-08-30,2408.0
2010-08-31,2527.0
2010-09-01,2745.0
2010-09-02,2877.0
2010-09-03,2876.0
2010-09-04,2803.0
2010-09-05,2682.0
2010-09-06,2514.0
2010-09-07,2347.0
2010-09-08,2206.0
2010-09-09,2109.0
2010-09-10,2109.0
2010-09-11,2079.0
2010-09-12,2020.0
2010-09-13,1961.0
2010-09-14,1908.0
2010-09-15,1874.0
2010-09-16,1900.0
2010-09-17,1936.0
2010-09-18,1941.0
2010-09-19,1863.0
2010-09-20,1760.0
2010-09-21,1679.0
2010-09-22,1628.0
2010-09-23,1586.0
2010-09-24,1535.0
2010-09-25,1525.0
2010-09-26,1534.0
2010-09-27,1532.0
2010-09-28,1543.0
2010-09-29,1734.0
2010-09-30,2000.0
2010-10-01,2032.0
2010-10-02,1949.0
2010-10-03,1896.0
2010-10-04,1849.0
2010-10-05,1812.0
2010-10-06,1744.0
2010-10-07,1665.0
2010-10-08,1599.0
2010-10-09,1530.0
2010-10-10,1474.0
2010-10-11,1441.0
2010-10-12,1410.0
2010-10-13,1369.0
2010-10-14,1330.0
2010-10-15,1288.0
2010-10-16,1276.0
2010-10-17,1282.0
2010-10-18,1261.0
2010-10-19,1264.0
2010-10-20,1307.0
2010-10-21,1314.0
2010-10-22,1313.0
2010-10-23,1310.0
2010-10-24,1355.0
2010-10-25,1397.0
2010-10-26,1382.0
2010-10-27,1359.0
2010-10-28,1389.0
2010-10-29,1437.0
2010-10-30,1457.0
2010-10-31,1438.0
2010-11-01,1406.0
2010-11-02,1374.0
2010-11-03,1363.0
2010-11-04,1352.0
2010-11-05,1340.0
2010-11-06,1315.0
2010-11-07,1360.0
2010-11-08,1412.0
2010-11-09,1448.0
2010-11-10,1586.0
2010-11-11,1810.0
2010-11-12,1956.0
2010-11-13,2075.0
2010-11-14,2542.0
2010-11-15,3288.0
2010-11-16,3697.0
2010-11-17,3497.0
2010-11-18,3208.0
2010-11-19,3203.0
2010-11-20,3143.0
2010-11-21,2901.0
2010-11-22,2657.0
2010-11-23,2434.0
2010-11-24,2243.0
2010-11-25,2134.0
2010-11-26,2126.0
2010-11-27,2121.0
2010-11-28,2094.0
2010-11-29,2089.0
2010-11-30,2067.0
2010-12-01,1982.0
2010-12-02,1893.0
2010-12-03,1802.0
2010-12-04,1718.0
2010-12-05,1649.0
2010-12-06,1651.0
2010-12-07,1599.0
2010-12-08,1553.0
2010-12-09,1624.0
2010-12-10,2382.0
2010-12-11,3806.0
2010-12-12,4886.0
2010-12-13,5572.0
2010-12-14,5692.0
2010-12-15,5388.0
2010-12-16,4818.0
2010-12-17,4194.0
2010-12-18,3633.0
2010-12-19,3181.0
2010-12-20,2875.0
2010-12-21,2664.0
2010-12-22,2560.0
2010-12-23,2665.0
2010-12-24,3209.0
2010-12-25,3970.0
2010-12-26,4595.0
2010-12-27,4757.0
2010-12-28,4351.0
2010-12-29,3827.0
2010-12-30,3370.0
2010-12-31,3042.0
